sim_id,step,s0,sales
5,23,2316342.917307691,1337809.648176731
5,24,2316342.917307691,980617.4155767905
5,25,2316342.917307691,1357379.7387802815
5,26,2316342.917307691,1687622.8963745108
5,27,2316342.917307691,1490692.2703198162
5,28,2316342.917307691,1335422.9475800325
5,29,2316342.917307691,1122685.4280004047
5,30,2316342.917307691,1095865.4822844293
5,31,2316342.917307691,981259.1021476157
5,32,2316342.917307691,1014452.0630616059
5,33,2316342.917307691,568884.876885799
5,34,2316342.917307691,613134.4982718264
5,35,2316342.917307691,622947.4898366234
5,36,2316342.917307691,243519.04164363118
5,37,2316342.917307691,316049.92090189946
5,38,2316342.917307691,335349.68971317867
5,39,2316342.917307691,285882.67336703674
5,40,2316342.917307691,288764.4687343866
5,41,2316342.917307691,387541.42249996215
5,42,2316342.917307691,477112.0575646509
5,43,2316342.917307691,379226.21457777335
5,44,2316342.917307691,662302.7714092566
5,45,2316342.917307691,659569.1073311735
5,46,2316342.917307691,632927.1971989798
5,47,2316342.917307691,866496.177867319
5,48,2316342.917307691,1111486.7069992686
5,49,2316342.917307691,948800.5135002758
5,50,2316342.917307691,716176.3366369279
5,51,2316342.917307691,552298.3829108069
5,52,2316342.917307691,275186.4545748159
6,1,2538633.327307692,2805807.0017491425
6,2,2538633.327307692,2768340.653801421
6,3,2538633.327307692,2834990.697124487
6,4,2538633.327307692,2930057.000413205
6,5,2538633.327307692,3034152.975342068
6,6,2538633.327307692,3158833.939000764
6,7,2538633.327307692,3178056.6235746406
6,8,2538633.327307692,3013442.6496063313
6,9,2538633.327307692,3005473.4171980955
6,10,2538633.327307692,2779505.36739437
6,11,2538633.327307692,2808063.2788381674
6,12,2538633.327307692,2730338.750711649
6,13,2538633.327307692,2707903.6320128175
6,14,2538633.327307692,2449260.6929443013
6,15,2538633.327307692,2387148.71060779
6,16,2538633.327307692,2130759.162146732
6,17,2538633.327307692,2039122.510809557
6,18,2538633.327307692,2172088.9949330245
6,19,2538633.327307692,2236057.1760678827
6,20,2538633.327307692,2458485.84667685
6,21,2538633.327307692,2582074.133995317
6,22,2538633.327307692,2615111.2501753424
6,23,2538633.327307692,2861612.339765067
6,24,2538633.327307692,3154693.1963348403
6,25,2538633.327307692,2823726.080649471
6,26,2538633.327307692,3044657.9826117223
6,27,2538633.327307692,3238088.3802999784
6,28,2538633.327307692,3471006.2363004778
6,29,2538633.327307692,3258192.7877237503
6,30,2538633.327307692,3844430.4765173
6,31,2538633.327307692,3225689.7018165607
6,32,2538633.327307692,3233407.452119934
6,33,2538633.327307692,3267917.393141929
6,34,2538633.327307692,3237928.7590356274
6,35,2538633.327307692,3424113.246710039
6,36,2538633.327307692,3460050.935110402
6,37,2538633.327307692,3278727.149107501
6,38,2538633.327307692,3624387.889516794
6,39,2538633.327307692,3559666.2837142106
6,40,2538633.327307692,3712808.4750316143
6,41,2538633.327307692,3558349.381984857
6,42,2538633.327307692,3309149.413398006
6,43,2538633.327307692,3169302.565405071
6,44,2538633.327307692,2920835.108928137
6,45,2538633.327307692,3055294.626827634
6,46,2538633.327307692,2687549.6506486908
6,47,2538633.327307692,2457952.672503558
6,48,2538633.327307692,2470572.8477419447
6,49,2538633.327307692,2063455.0166112785
6,50,2538633.327307692,1947921.3777517783
6,51,2538633.327307692,1880547.8861982776
6,52,2538633.327307692,2210805.5297036343
7,1,2306921.267307692,2554441.5182024892
7,2,2306921.267307692,2835045.2166237584
7,3,2306921.267307692,3138799.981014405
7,4,2306921.267307692,3216010.049125511
7,5,2306921.267307692,3263442.2373370207
7,6,2306921.267307692,3039408.7641794365
7,7,2306921.267307692,2753955.6838088753
7,8,2306921.267307692,2615181.9579190803
7,9,2306921.267307692,2588536.503827708
7,10,2306921.267307692,2356824.12931162
7,11,2306921.267307692,2563251.8422819283
7,12,2306921.267307692,2377832.5856995755
7,13,2306921.267307692,2465895.7624732563
7,14,2306921.267307692,2681597.0678780284
7,15,2306921.267307692,2402947.333430386
7,16,2306921.267307692,2655368.4822723004
7,17,2306921.267307692,2153632.735112992
7,18,2306921.267307692,2215034.1752001806
7,19,2306921.267307692,2585183.1722738654
7,20,2306921.267307692,2725021.067711448
7,21,2306921.267307692,2951427.5753686754
7,22,2306921.267307692,2824211.0061079054
7,23,2306921.267307692,2902137.479254557
7,24,2306921.267307692,3174665.4973372975
7,25,2306921.267307692,2860614.6706413813
7,26,2306921.267307692,3107929.9960508756
7,27,2306921.267307692,2774574.6126042265
7,28,2306921.267307692,2660511.7991319504
7,29,2306921.267307692,3298247.871378416
7,30,2306921.267307692,3427302.6659411574
7,31,2306921.267307692,3411488.60627288
7,32,2306921.267307692,3653281.7872794177
7,33,2306921.267307692,3600627.148091291
7,34,2306921.267307692,3756449.99175018
7,35,2306921.267307692,3679521.668016551
7,36,2306921.267307692,3118348.4155469816
7,37,2306921.267307692,3238184.258341408
7,38,2306921.267307692,3121062.9454016727
7,39,2306921.267307692,2988980.0154794757
7,40,2306921.267307692,2995959.3828080376
7,41,2306921.267307692,3325367.501255975
7,42,2306921.267307692,3402592.020256361
7,43,2306921.267307692,3611394.9045413653
7,44,2306921.267307692,3768965.1419515023
7,45,2306921.267307692,3799499.19061611
7,46,2306921.267307692,3967198.43768408
7,47,2306921.267307692,3939950.8201070353
7,48,2306921.267307692,3645128.2133967793
7,49,2306921.267307692,3734918.382925196
7,50,2306921.267307692,3192388.9594370276
7,51,2306921.267307692,2960932.7458673
7,52,2306921.267307692,2952657.5011608694
8,1,2380341.577307692,2127018.43919102
8,2,2380341.577307692,2374312.232915948
8,3,2380341.577307692,2933352.35162264
8,4,2380341.577307692,2860931.901502189
8,5,2380341.577307692,3220759.6757756425
8,6,2380341.577307692,3169766.783074154
8,7,2380341.577307692,3398247.9840097623
8,8,2380341.577307692,3166073.42755217
8,9,2380341.577307692,3238525.596870808
8,10,2380341.577307692,3060668.4139342504
8,11,2380341.577307692,2741087.2663076757
8,12,2380341.577307692,2904909.8011584873
8,13,2380341.577307692,3298645.9386462052
8,14,2380341.577307692,3114804.81450581
8,15,2380341.577307692,2907994.749733182
8,16,2380341.577307692,2655752.5232718377
8,17,2380341.577307692,2551477.5581040503
8,18,2380341.577307692,2717858.467442045
8,19,2380341.577307692,2895458.1071809297
8,20,2380341.577307692,3008205.1358731324
8,21,2380341.577307692,3197210.8580429684
8,22,2380341.577307692,3090350.043266871
8,23,2380341.577307692,3054818.9853886417
8,24,2380341.577307692,3225150.4057421535
8,25,2380341.577307692,3163399.4665391827
8,26,2380341.577307692,2937864.7521376126
8,27,2380341.577307692,2612132.9309048885
8,28,2380341.577307692,3267891.1930321576
8,29,2380341.577307692,2864592.463878099
8,30,2380341.577307692,2877717.9982969244
8,31,2380341.577307692,3349647.875959264
8,32,2380341.577307692,3557420.9013716457
8,33,2380341.577307692,3518846.4730043337
8,34,2380341.577307692,3653359.627747163
8,35,2380341.577307692,4089317.7334293756
8,36,2380341.577307692,4141053.004935601
8,37,2380341.577307692,4010057.4035090646
8,38,2380341.577307692,4365799.72269625
8,39,2380341.577307692,4821997.557555834
8,40,2380341.577307692,4590939.7666595075
8,41,2380341.577307692,4770111.758849459
8,42,2380341.577307692,4807328.9204659825
8,43,2380341.577307692,4982378.784233289
8,44,2380341.577307692,5115294.829270175
8,45,2380341.577307692,5116419.243307158
8,46,2380341.577307692,5228033.54647529
8,47,2380341.577307692,4942551.698761707
8,48,2380341.577307692,4610372.57305168
8,49,2380341.577307692,4790024.418162053
8,50,2380341.577307692,4816810.260502778
8,51,2380341.577307692,4791176.126855086
8,52,2380341.577307692,4393576.471471053
9,1,2358468.277307692,2352344.038411779
9,2,2358468.277307692,2377657.2695385506
9,3,2358468.277307692,2008111.15699897
9,4,2358468.277307692,1972872.0052825524
9,5,2358468.277307692,1878118.479411287
9,6,2358468.277307692,2002506.048483639
9,7,2358468.277307692,1880628.5215436886
9,8,2358468.277307692,2002832.4441412585
9,9,2358468.277307692,2138058.941106124
9,10,2358468.277307692,2076850.6489763951
9,11,2358468.277307692,2072437.0913897464
9,12,2358468.277307692,2652071.9508586344
9,13,2358468.277307692,3030968.423866949
9,14,2358468.277307692,3411485.9798710034
9,15,2358468.277307692,3431546.4713512277
9,16,2358468.277307692,3235356.8843275676
9,17,2358468.277307692,3378972.504541116
9,18,2358468.277307692,3400944.454899143
9,19,2358468.277307692,4270347.532868296
9,20,2358468.277307692,3811129.879575889
9,21,2358468.277307692,3768344.038111749
9,22,2358468.277307692,4131750.5088568022
9,23,2358468.277307692,3632403.4797005528
9,24,2358468.277307692,3575933.8936140696
9,25,2358468.277307692,3662456.479123108
9,26,2358468.277307692,3615623.2589407605
9,27,2358468.277307692,3397277.877806992
9,28,2358468.277307692,3373902.0813778397
9,29,2358468.277307692,3702341.4095380246
9,30,2358468.277307692,3383670.8377061905
9,31,2358468.277307692,3730488.204563209
9,32,2358468.277307692,3956694.847717362
9,33,2358468.277307692,3664912.7169209374
9,34,2358468.277307692,3309530.728912416
9,35,2358468.277307692,3323913.9501889395
9,36,2358468.277307692,3398931.90273434
9,37,2358468.277307692,3690686.026811221
9,38,2358468.277307692,3687707.382843485
9,39,2358468.277307692,3795015.5543475966
9,40,2358468.277307692,4111585.698189919
9,41,2358468.277307692,4399602.209986603
9,42,2358468.277307692,4604625.483695285
9,43,2358468.277307692,4688703.308431165
9,44,2358468.277307692,4786517.1850531725
9,45,2358468.277307692,5082223.892628748
9,46,2358468.277307692,5353746.685087852
9,47,2358468.277307692,5344996.1145474855
9,48,2358468.277307692,5438869.688586825
9,49,2358468.277307692,5852573.000834846
9,50,2358468.277307692,6213005.502593451
9,51,2358468.277307692,5983707.603579663
9,52,2358468.277307692,6338560.908193036
10,1,2538633.327307692,2580156.3784972825
10,2,2538633.327307692,3153767.2262698524
10,3,2538633.327307692,2938095.9277706966
10,4,2538633.327307692,2424700.224370926
10,5,2538633.327307692,2401767.618721175
10,6,2538633.327307692,2205706.7827002136
10,7,2538633.327307692,1688555.833315096
10,8,2538633.327307692,1484050.1821186305
10,9,2538633.327307692,1400141.249215615
10,10,2538633.327307692,1140750.0716249037
10,11,2538633.327307692,1319176.1979957225
10,12,2538633.327307692,1543839.3685177525
10,13,2538633.327307692,1471677.3379493926
10,14,2538633.327307692,1120913.36514892
10,15,2538633.327307692,1270079.8479496366
10,16,2538633.327307692,1070254.5580420806
10,17,2538633.327307692,876440.0098474689
10,18,2538633.327307692,918416.102543388
10,19,2538633.327307692,689383.5203993781
10,20,2538633.327307692,624475.8398442757
10,21,2538633.327307692,444857.1779068224
10,22,2538633.327307692,545400.5934154489
10,23,2538633.327307692,347639.0301675601
10,24,2538633.327307692,150490.6455697585
10,25,2538633.327307692,-75108.10170457745
10,26,2538633.327307692,-66382.03650991106
10,27,2538633.327307692,232294.11000457313
10,28,2538633.327307692,24279.25409728661
10,29,2538633.327307692,82872.13954963861
10,30,2538633.327307692,-69083.8583999998
10,31,2538633.327307692,-325179.86190415826
10,32,2538633.327307692,-56324.36428182339
10,33,2538633.327307692,-187353.63776642736
10,34,2538633.327307692,209071.11335798632
10,35,2538633.327307692,49679.960174269974
10,36,2538633.327307692,213977.50702049537
10,37,2538633.327307692,487544.20053343056
10,38,2538633.327307692,1009185.5034792861
10,39,2538633.327307692,815117.0416940602
10,40,2538633.327307692,839583.65606818
10,41,2538633.327307692,1071034.7645450868
10,42,2538633.327307692,956276.9572177636
10,43,2538633.327307692,1105607.7728523554
10,44,2538633.327307692,1007953.5219214614
10,45,2538633.327307692,741062.1870152387
10,46,2538633.327307692,208321.10704426654
10,47,2538633.327307692,338333.0111190202
10,48,2538633.327307692,262052.09715108993
10,49,2538633.327307692,681854.775925135
10,50,2538633.327307692,419048.4048004267
10,51,2538633.327307692,307466.60725518083
10,52,2538633.327307692,507971.3485588387
11,1,2757129.9973076917,2727229.1314054145
11,2,2757129.9973076917,2961778.712856955
11,3,2757129.9973076917,3246344.740951023
11,4,2757129.9973076917,3752001.75218667
11,5,2757129.9973076917,3821959.682737494
11,6,2757129.9973076917,3574657.323787164
11,7,2757129.9973076917,3701707.5070580426
11,8,2757129.9973076917,3972661.7360536475
11,9,2757129.9973076917,4433077.0543692075
11,10,2757129.9973076917,4634526.188911393
11,11,2757129.9973076917,4982164.36719789
11,12,2757129.9973076917,5093999.969526314
11,13,2757129.9973076917,4792388.168883652
11,14,2757129.9973076917,4590997.759841696
11,15,2757129.9973076917,5051528.934115473
11,16,2757129.9973076917,5227167.899592161
11,17,2757129.9973076917,5072417.279871549
11,18,2757129.9973076917,4908516.135569109
11,19,2757129.9973076917,4692832.840030232
11,20,2757129.9973076917,4734656.353491089
11,21,2757129.9973076917,4680506.394650787
11,22,2757129.9973076917,4459753.275041873
11,23,2757129.9973076917,4758248.802522428
11,24,2757129.9973076917,4768785.227476508
11,25,2757129.9973076917,4957368.123574839
11,26,2757129.9973076917,4871897.724394745
11,27,2757129.9973076917,4920097.643670293
11,28,2757129.9973076917,5175078.787372962
11,29,2757129.9973076917,5343886.661407184
11,30,2757129.9973076917,5576651.998270945
11,31,2757129.9973076917,5142786.743231491
11,32,2757129.9973076917,5191529.923142532
11,33,2757129.9973076917,5151399.283736401
11,34,2757129.9973076917,5000868.661258604
11,35,2757129.9973076917,4871894.010145897
11,36,2757129.9973076917,5281554.418697693
11,37,2757129.9973076917,5391310.27375943
11,38,2757129.9973076917,5362547.69786182
11,39,2757129.9973076917,5594769.807129068
11,40,2757129.9973076917,5469455.863200025
11,41,2757129.9973076917,5508961.766745796
11,42,2757129.9973076917,5863492.496295389
11,43,2757129.9973076917,5789446.366573738
11,44,2757129.9973076917,5603040.437202977
11,45,2757129.9973076917,5477053.098791432
11,46,2757129.9973076917,5230041.58713503
11,47,2757129.9973076917,5296958.284411806
11,48,2757129.9973076917,5381986.181842534
11,49,2757129.9973076917,5594133.273830492
11,50,2757129.9973076917,6034138.985158823
11,51,2757129.9973076917,6378645.489547944
11,52,2757129.9973076917,6083466.546536044
12,1,2677473.6073076935,2752417.723388967
12,2,2677473.6073076935,2606073.8273409153
12,3,2677473.6073076935,3046711.077997748
12,4,2677473.6073076935,2604083.757100432
12,5,2677473.6073076935,2813787.738452036
12,6,2677473.6073076935,2902140.6657851194
12,7,2677473.6073076935,2913691.3200714183
12,8,2677473.6073076935,2772505.0774430064
12,9,2677473.6073076935,2715824.006039808
12,10,2677473.6073076935,3156770.940092335
12,11,2677473.6073076935,3139474.2366625955
12,12,2677473.6073076935,3052938.350455689
12,13,2677473.6073076935,2847456.2838303777
12,14,2677473.6073076935,2734164.7690222384
12,15,2677473.6073076935,2719928.405896865
12,16,2677473.6073076935,2398996.112070834
12,17,2677473.6073076935,2680271.1136407615
12,18,2677473.6073076935,2709896.858170437
12,19,2677473.6073076935,3068800.977511813
12,20,2677473.6073076935,3313404.8319071615
12,21,2677473.6073076935,3660114.0668091634
12,22,2677473.6073076935,3344437.990709584
12,23,2677473.6073076935,3490091.183897771
12,24,2677473.6073076935,3409014.109149659
12,25,2677473.6073076935,3403794.888964062
12,26,2677473.6073076935,3265480.094760907
12,27,2677473.6073076935,3323351.2311587734
12,28,2677473.6073076935,3351966.5085985903
12,29,2677473.6073076935,2847485.196108788
12,30,2677473.6073076935,3058854.5327058067
12,31,2677473.6073076935,3102099.32508154
12,32,2677473.6073076935,2874098.6086905054
12,33,2677473.6073076935,2614892.849977282
12,34,2677473.6073076935,2454717.407094179
12,35,2677473.6073076935,2079375.7037209528
12,36,2677473.6073076935,2118620.4625732163
12,37,2677473.6073076935,2486513.527606711
12,38,2677473.6073076935,2539032.4444635366
12,39,2677473.6073076935,2672058.531058919
12,40,2677473.6073076935,2320904.3070172532
12,41,2677473.6073076935,1956264.2457629743
12,42,2677473.6073076935,1746429.9764588526
12,43,2677473.6073076935,1926159.0892612278
12,44,2677473.6073076935,1719198.2975266147
12,45,2677473.6073076935,1859797.3843884189
12,46,2677473.6073076935,1813180.9433290842
12,47,2677473.6073076935,1911638.6089510133
12,48,2677473.6073076935,1667439.1966536716
12,49,2677473.6073076935,1444946.4009813627
12,50,2677473.6073076935,1425924.8591856817
12,51,2677473.6073076935,1381723.2015568172
12,52,2677473.6073076935,956985.8464870136
13,1,2683429.187307692,2785742.854577268
13,2,2683429.187307692,2636003.630652289
13,3,2683429.187307692,2621894.839081531
13,4,2683429.187307692,2595778.0189304645
13,5,2683429.187307692,2871491.013870966
13,6,2683429.187307692,2935170.4226728743
13,7,2683429.187307692,3011224.616904649
13,8,2683429.187307692,3581728.205505488
13,9,2683429.187307692,3688055.3096515452
13,10,2683429.187307692,3781420.9863939593
13,11,2683429.187307692,3915537.581420295
13,12,2683429.187307692,4294436.733797258
13,13,2683429.187307692,4532068.78830315
13,14,2683429.187307692,4619643.432168718
13,15,2683429.187307692,4478564.842312697
13,16,2683429.187307692,4570622.978684025
13,17,2683429.187307692,4610769.1177747995
13,18,2683429.187307692,4174577.018321715
13,19,2683429.187307692,3809496.1375388806
13,20,2683429.187307692,3383397.379677464
13,21,2683429.187307692,3730137.4804049856
13,22,2683429.187307692,3885124.34361262
13,23,2683429.187307692,3325099.707079847
13,24,2683429.187307692,3443645.586234549
13,25,2683429.187307692,3465083.867154277
13,26,2683429.187307692,3409430.309354423
13,27,2683429.187307692,3236182.6237298315
13,28,2683429.187307692,2936612.283817775
13,29,2683429.187307692,3150434.5814668103
13,30,2683429.187307692,3017549.050730271
13,31,2683429.187307692,2991758.2955683833
13,32,2683429.187307692,3139156.2629095493
13,33,2683429.187307692,3274071.8893156713
13,34,2683429.187307692,3185386.9086448974
13,35,2683429.187307692,3061250.041891378
13,36,2683429.187307692,3129801.680005365
13,37,2683429.187307692,2852086.954840551
13,38,2683429.187307692,2931882.94091942
13,39,2683429.187307692,2979729.4276722874
13,40,2683429.187307692,3046144.1071618944
13,41,2683429.187307692,2985273.0327082993
13,42,2683429.187307692,2575948.261549722
13,43,2683429.187307692,2098713.330104671
13,44,2683429.187307692,1793655.8632611167
13,45,2683429.187307692,1887830.0844422402
13,46,2683429.187307692,1857237.9165730695
13,47,2683429.187307692,1686501.723721723
13,48,2683429.187307692,1504234.4831668704
