sim_id,step,s0,sales
2,42,2479762.037307692,3287940.3998348895
2,43,2479762.037307692,3066416.6010602815
2,44,2479762.037307692,3008706.848255242
2,45,2479762.037307692,2900036.2913633455
2,46,2479762.037307692,3169067.6980293766
2,47,2479762.037307692,3119941.5344759542
2,48,2479762.037307692,3094686.3069116687
2,49,2479762.037307692,3223747.3115483844
2,50,2479762.037307692,3299388.5570214964
2,51,2479762.037307692,3381392.4162187614
2,52,2479762.037307692,3700019.6412263485
3,1,2412271.5373076918,2226544.7786983354
3,2,2412271.5373076918,2193882.6051934236
3,3,2412271.5373076918,2118703.0467209406
3,4,2412271.5373076918,2006876.0958295702
3,5,2412271.5373076918,1822047.4942248561
3,6,2412271.5373076918,1763189.7079622743
3,7,2412271.5373076918,1711421.299270272
3,8,2412271.5373076918,1673147.5058963639
3,9,2412271.5373076918,1425172.3899548687
3,10,2412271.5373076918,1479229.5610161265
3,11,2412271.5373076918,1570077.8902385389
3,12,2412271.5373076918,1666150.9396256662
3,13,2412271.5373076918,1759942.7262569754
3,14,2412271.5373076918,1784914.8760288605
3,15,2412271.5373076918,1962898.7982139108
3,16,2412271.5373076918,1857896.0683452985
3,17,2412271.5373076918,1710635.0138800545
3,18,2412271.5373076918,1752181.2505231504
3,19,2412271.5373076918,1806156.5395939047
3,20,2412271.5373076918,1716835.712317883
3,21,2412271.5373076918,1722027.3012612574
3,22,2412271.5373076918,1761820.1669944653
3,23,2412271.5373076918,1808415.70401028
3,24,2412271.5373076918,1914978.0646581973
3,25,2412271.5373076918,2028399.2259534574
3,26,2412271.5373076918,1736048.3756006155
3,27,2412271.5373076918,1945367.8535321457
3,28,2412271.5373076918,2001174.991586675
3,29,2412271.5373076918,1933113.8493212827
3,30,2412271.5373076918,1799367.3177402224
3,31,2412271.5373076918,1909370.1847630087
3,32,2412271.5373076918,1949740.7038815536
3,33,2412271.5373076918,2080625.4571312028
3,34,2412271.5373076918,2074119.8968261448
3,35,2412271.5373076918,2045504.1605573078
3,36,2412271.5373076918,2316787.5932229282
3,37,2412271.5373076918,2071844.2033860786
3,38,2412271.5373076918,2119796.06885541
3,39,2412271.5373076918,2167011.610510724
3,40,2412271.5373076918,2220730.0195938814
3,41,2412271.5373076918,2288863.8785019084
3,42,2412271.5373076918,2256279.046415589
3,43,2412271.5373076918,2397808.1325228806
3,44,2412271.5373076918,2102383.4286876093
3,45,2412271.5373076918,2005936.0797111024
3,46,2412271.5373076918,1992330.6466146864
3,47,2412271.5373076918,2012802.3822292397
3,48,2412271.5373076918,2062632.7400885662
3,49,2412271.5373076918,2140566.243143607
3,50,2412271.5373076918,1959282.0683969292
3,51,2412271.5373076918,1960981.5277143628
3,52,2412271.5373076918,2025015.3145606117
4,1,2294050.2673076917,2351284.8741238983
4,2,2294050.2673076917,2590720.004948474
4,3,2294050.2673076917,2517198.34236461
4,4,2294050.2673076917,2701345.9196507335
4,5,2294050.2673076917,2649874.981959426
4,6,2294050.2673076917,2526218.659694081
4,7,2294050.2673076917,2390093.3832309814
4,8,2294050.2673076917,2364183.5178081514
4,9,2294050.2673076917,2362252.0835608724
4,10,2294050.2673076917,2324055.8733701343
4,11,2294050.2673076917,2451818.849920699
4,12,2294050.2673076917,2475467.652544464
4,13,2294050.2673076917,2463469.39613605
4,14,2294050.2673076917,2391522.853527398
4,15,2294050.2673076917,2235884.79141876
4,16,2294050.2673076917,2000194.0020707983
4,17,2294050.2673076917,2026723.6624790307
4,18,2294050.2673076917,2030555.08300553
4,19,2294050.2673076917,2196068.8376630354
4,20,2294050.2673076917,2231973.685460231
4,21,2294050.2673076917,2328960.915150855
4,22,2294050.2673076917,2334681.142137097
4,23,2294050.2673076917,2236694.098587144
4,24,2294050.2673076917,2272423.568802594
4,25,2294050.2673076917,2314205.046758471
4,26,2294050.2673076917,2216330.4009340964
4,27,2294050.2673076917,2213634.4632541575
4,28,2294050.2673076917,2455875.7579281423
4,29,2294050.2673076917,2320362.1737580816
4,30,2294050.2673076917,2498808.151956005
4,31,2294050.2673076917,2472177.6919361684
4,32,2294050.2673076917,2651846.467470677
4,33,2294050.2673076917,2550874.949427581
4,34,2294050.2673076917,2543659.7791023212
4,35,2294050.2673076917,2581995.218025525
4,36,2294050.2673076917,2569180.8039353783
4,37,2294050.2673076917,2649455.487818485
4,38,2294050.2673076917,2630091.257375213
4,39,2294050.2673076917,2776759.829798376
4,40,2294050.2673076917,2798100.895242826
4,41,2294050.2673076917,2882440.4007085897
4,42,2294050.2673076917,2740134.4681768315
4,43,2294050.2673076917,2661449.4100899864
4,44,2294050.2673076917,2793712.1618074197
4,45,2294050.2673076917,2855889.5373097607
4,46,2294050.2673076917,2840261.146041087
4,47,2294050.2673076917,2827906.2452119323
4,48,2294050.2673076917,2919786.3139555217
4,49,2294050.2673076917,2893549.0020490084
4,50,2294050.2673076917,2903368.8082753983
4,51,2294050.2673076917,2705497.8066600896
4,52,2294050.2673076917,2920370.7206500196
5,1,2316342.917307691,2275542.0001746365
5,2,2316342.917307691,2361242.675596997
5,3,2316342.917307691,2289241.668050702
5,4,2316342.917307691,2300798.7873136364
5,5,2316342.917307691,2390578.2422900577
5,6,2316342.917307691,2205448.7737278864
5,7,2316342.917307691,2122993.1033392767
5,8,2316342.917307691,2227532.389882701
5,9,2316342.917307691,2182865.215046762
5,10,2316342.917307691,1877688.2797963517
5,11,2316342.917307691,1774935.9034569343
5,12,2316342.917307691,1874193.0922756698
5,13,2316342.917307691,1823483.2387251433
5,14,2316342.917307691,1775422.7062047315
5,15,2316342.917307691,1758604.0312398912
5,16,2316342.917307691,1846207.7153492551
5,17,2316342.917307691,1787713.352389119
5,18,2316342.917307691,1845928.8875450394
5,19,2316342.917307691,1915874.586438018
5,20,2316342.917307691,1793685.5878287065
5,21,2316342.917307691,1786992.156987581
5,22,2316342.917307691,1722799.6537883538
5,23,2316342.917307691,1773894.2303430233
5,24,2316342.917307691,1592639.1388079203
5,25,2316342.917307691,1779170.0748752423
5,26,2316342.917307691,1942390.1683413067
5,27,2316342.917307691,1841442.4734732048
5,28,2316342.917307691,1761371.3371464664
5,29,2316342.917307691,1652502.7777884565
5,30,2316342.917307691,1636797.8692479585
5,31,2316342.917307691,1577103.0110059045
5,32,2316342.917307691,1591470.6844254015
5,33,2316342.917307691,1365930.7351178213
5,34,2316342.917307691,1385838.92218548
5,35,2316342.917307691,1388490.8483772846
5,36,2316342.917307691,1196093.1468028892
5,37,2316342.917307691,1230173.1261241501
5,38,2316342.917307691,1237578.8944859423
5,39,2316342.917307691,1210525.4956635323
5,40,2316342.917307691,1209704.1862226462
5,41,2316342.917307691,1256936.1235321413
5,42,2316342.917307691,1299554.756983696
5,43,2316342.917307691,1248238.5917944047
5,44,2316342.917307691,1387823.411669108
5,45,2316342.917307691,1384188.184791144
5,46,2316342.917307691,1368572.4902212021
5,47,2316342.917307691,1483348.9692670442
5,48,2316342.917307691,1603848.8080294854
5,49,2316342.917307691,1520061.0636209508
5,50,2316342.917307691,1401227.2623731839
5,51,2316342.917307691,1316842.3246420869
5,52,2316342.917307691,1175715.6262909342
6,1,2538633.327307692,2670249.18248913
6,2,2538633.327307692,2649209.3414870645
6,3,2538633.327307692,2680342.422706137
6,4,2538633.327307692,2725714.9459852763
6,5,2538633.327307692,2775612.2549433433
6,6,2538633.327307692,2835824.741010569
6,7,2538633.327307692,2843191.882313995
6,8,2538633.327307692,2758438.123435909
6,9,2538633.327307692,2752179.3432832053
6,10,2538633.327307692,2636680.939998594
6,11,2538633.327307692,2648725.9812892983
6,12,2538633.327307692,2607512.689425204
6,13,2538633.327307692,2594005.0260650893
6,14,2538633.327307692,2462133.173457186
6,15,2538633.327307692,2428743.358062397
6,16,2538633.327307692,2298000.6837852243
6,17,2538633.327307692,2249816.000449131
6,18,2538633.327307692,2314180.3766221697
6,19,2538633.327307692,2343969.5715842815
6,20,2538633.327307692,2453163.620014224
6,21,2538633.327307692,2512828.5638835705
6,22,2538633.327307692,2527118.143209674
6,23,2538633.327307692,2648374.926698223
6,24,2538633.327307692,2792972.920250501
6,25,2538633.327307692,2624859.2848139447
6,26,2538633.327307692,2733303.299620603
6,27,2538633.327307692,2827966.25818877
6,28,2538633.327307692,2942416.457421829
6,29,2538633.327307692,2833509.849898572
6,30,2538633.327307692,3125009.2911434365
6,31,2538633.327307692,2812691.7263750164
6,32,2538633.327307692,2814293.723174988
6,33,2538633.327307692,2829321.337838155
6,34,2538633.327307692,2812028.593502412
6,35,2538633.327307692,2903060.6127443165
6,36,2538633.327307692,2918803.674341572
6,37,2538633.327307692,2825676.5967864757
6,38,2538633.327307692,2996622.470403297
6,39,2538633.327307692,2961924.9677129723
6,40,2538633.327307692,3036399.4292370104
6,41,2538633.327307692,2956734.3005545978
6,42,2538633.327307692,2829594.3384632906
6,43,2538633.327307692,2757251.4336436554
6,44,2538633.327307692,2630478.5347675662
6,45,2538633.327307692,2695591.0730130663
6,46,2538633.327307692,2509047.981545897
6,47,2538633.327307692,2391731.1153488522
6,48,2538633.327307692,2395789.7266329373
6,49,2538633.327307692,2189516.822463387
6,50,2538633.327307692,2129357.3131070645
6,51,2538633.327307692,2093330.9454096719
6,52,2538633.327307692,2256558.2977934275
7,1,2306921.267307692,2428688.7544698063
7,2,2306921.267307692,2567034.4202792826
7,3,2306921.267307692,2716981.129396295
7,4,2306921.267307692,2753405.8591751684
7,5,2306921.267307692,2774908.836548396
7,6,2306921.267307692,2660379.853310504
7,7,2306921.267307692,2515073.387767819
7,8,2306921.267307692,2443268.226480567
7,9,2306921.267307692,2427650.756025922
7,10,2306921.267307692,2309273.8606732213
7,11,2306921.267307692,2410449.7987157777
7,12,2306921.267307692,2315270.4730430436
7,13,2306921.267307692,2357133.7162701734
7,14,2306921.267307692,2462956.66916686
7,15,2306921.267307692,2321059.373240483
7,16,2306921.267307692,2445282.709710164
7,17,2306921.267307692,2191596.5873773983
7,18,2306921.267307692,2220099.5835056147
7,19,2306921.267307692,2403316.5692373356
7,20,2306921.267307692,2471124.2227240144
7,21,2306921.267307692,2582311.5728847813
7,22,2306921.267307692,2516297.7248244295
7,23,2306921.267307692,2553081.446532836
7,24,2306921.267307692,2687380.3735239357
7,25,2306921.267307692,2527743.522760233
7,26,2306921.267307692,2649408.3213708587
7,27,2306921.267307692,2480097.920404575
7,28,2306921.267307692,2420675.4444547305
7,29,2306921.267307692,2737980.823857934
7,30,2306921.267307692,2800385.0449322984
7,31,2306921.267307692,2790195.2068790966
7,32,2306921.267307692,2909092.8483983856
7,33,2306921.267307692,2880442.125690895
7,34,2306921.267307692,2956259.867215394
7,35,2306921.267307692,2915445.55489098
7,36,2306921.267307692,2631975.1852968433
7,37,2306921.267307692,2689759.7720590867
7,38,2306921.267307692,2628804.676193382
7,39,2306921.267307692,2560352.2855251874
7,40,2306921.267307692,2561584.2772083464
7,41,2306921.267307692,2724385.930965741
7,42,2306921.267307692,2760817.9021127913
7,43,2306921.267307692,2863184.0430307165
7,44,2306921.267307692,2939877.406896336
7,45,2306921.267307692,2952912.694316984
7,46,2306921.267307692,3034681.72423869
7,47,2306921.267307692,3018762.508513018
7,48,2306921.267307692,2868760.9554533404
7,49,2306921.267307692,2911489.598043333
7,50,2306921.267307692,2637361.6867065234
7,51,2306921.267307692,2519113.154092556
7,52,2306921.267307692,2512701.0305936458
8,1,2380341.577307692,2251135.487101894
8,2,2380341.577307692,2372789.4961443213
8,3,2380341.577307692,2650660.1831514877
8,4,2380341.577307692,2612104.774891385
8,5,2380341.577307692,2790149.7761948043
8,6,2380341.577307692,2762331.7578208046
8,7,2380341.577307692,2874558.7407399155
8,8,2380341.577307692,2755950.245134922
8,9,2380341.577307692,2789990.7827553307
8,10,2380341.577307692,2698600.8266077703
8,11,2380341.577307692,2536192.7214791067
8,12,2380341.577307692,2616019.1235157037
8,13,2380341.577307692,2811055.6702907938
8,14,2380341.577307692,2716667.149794305
8,15,2380341.577307692,2610768.849344046
8,16,2380341.577307692,2482104.406030087
8,17,2380341.577307692,2427586.639531555
8,18,2380341.577307692,2508695.047902632
8,19,2380341.577307692,2595425.183472294
8,20,2380341.577307692,2649657.551969178
8,21,2380341.577307692,2742103.2971969796
8,22,2380341.577307692,2686289.7565283743
8,23,2380341.577307692,2666219.6930708294
8,24,2380341.577307692,2749307.710045611
8,25,2380341.577307692,2716098.814053567
8,26,2380341.577307692,2600817.555965369
8,27,2380341.577307692,2435327.3365630107
8,28,2380341.577307692,2761663.6696847337
8,29,2380341.577307692,2557304.524798887
8,30,2380341.577307692,2561616.3725320357
8,31,2380341.577307692,2795835.951628139
8,32,2380341.577307692,2897686.0283009983
8,33,2380341.577307692,2876090.926087509
8,34,2380341.577307692,2941230.341857491
8,35,2380341.577307692,3157424.397414321
8,36,2380341.577307692,3181083.6580327335
8,37,2380341.577307692,3113176.129747306
8,38,2380341.577307692,3289173.9017158216
8,39,2380341.577307692,3515510.124161644
8,40,2380341.577307692,3397461.241909131
8,41,2380341.577307692,3484979.2862905795
8,42,2380341.577307692,3501363.4943564753
8,43,2380341.577307692,3586815.932324225
8,44,2380341.577307692,3651155.033374788
8,45,2380341.577307692,3649453.0967978383
8,46,2380341.577307692,3703117.854374444
8,47,2380341.577307692,3557796.9734613104
8,48,2380341.577307692,3389075.997490032
8,49,2380341.577307692,3476834.4970850092
8,50,2380341.577307692,3487991.551168736
8,51,2380341.577307692,3472880.85531706
8,52,2380341.577307692,3271377.5271658013
9,1,2358468.277307692,2353134.0269225114
9,2,2358468.277307692,2363553.152718581
9,3,2358468.277307692,2176107.5083862357
9,4,2358468.277307692,2156183.7196630547
9,5,2358468.277307692,2106437.164553887
9,6,2358468.277307692,2166502.6300343773
9,7,2358468.277307692,2103164.186262818
9,8,2358468.277307692,2162135.422330468
9,9,2358468.277307692,2227632.295248293
9,10,2358468.277307692,2194695.3207395067
9,11,2358468.277307692,2190218.296020756
9,12,2358468.277307692,2478409.0468990956
9,13,2358468.277307692,2666009.409503549
9,14,2358468.277307692,2854422.0998886563
9,15,2358468.277307692,2862209.0678305943
9,16,2358468.277307692,2761632.7090341435
9,17,2358468.277307692,2831333.387610376
9,18,2358468.277307692,2840078.1912412317
9,19,2358468.277307692,3273472.349013044
9,20,2358468.277307692,3041092.124601188
9,21,2358468.277307692,3017386.6752534956
9,22,2358468.277307692,3197224.9681835924
9,23,2358468.277307692,2944735.8369975686
9,24,2358468.277307692,2914173.43712401
9,25,2358468.277307692,2955264.68713044
9,26,2358468.277307692,2929531.088588493
9,27,2358468.277307692,2817852.4191112206
9,28,2358468.277307692,2803873.3803465213
9,29,2358468.277307692,2966189.57144319
9,30,2358468.277307692,2804237.757581786
9,31,2358468.277307692,2975763.2189173084
9,32,2358468.277307692,3086850.416594433
9,33,2358468.277307692,2938372.451813522
9,34,2358468.277307692,2758024.4772954085
9,35,2358468.277307692,2762966.554311424
9,36,2358468.277307692,2798292.8107998446
9,37,2358468.277307692,2942225.9761697864
9,38,2358468.277307692,2938467.989401928
9,39,2358468.277307692,2989974.9361896776
9,40,2358468.277307692,3146343.4563895166
9,41,2358468.277307692,3288403.697118032
9,42,2358468.277307692,3388875.867968249
9,43,2358468.277307692,3428742.043688964
9,44,2358468.277307692,3475491.3812051793
9,45,2358468.277307692,3621405.1937040985
9,46,2358468.277307692,3755200.4002181767
9,47,2358468.277307692,3748550.090037409
9,48,2358468.277307692,3793324.934415089
9,49,2358468.277307692,3998367.070541003
9,50,2358468.277307692,4176715.101940478
9,51,2358468.277307692,4059548.1048665093
9,52,2358468.277307692,4235100.389936691
10,1,2538633.327307692,2557175.2248502057
10,2,2538633.327307692,2842347.3319794177
10,3,2538633.327307692,2732008.650409964
10,4,2538633.327307692,2472479.7017689627
10,5,2538633.327307692,2458722.7467490085
10,6,2538633.327307692,2358210.905325545
10,7,2538633.327307692,2096800.1957598375
10,8,2538633.327307692,1992056.6413472292
10,9,2538633.327307692,1947744.3324556523
10,10,2538633.327307692,1815497.5360973477
10,11,2538633.327307692,1902641.825694425
10,12,2538633.327307692,2012955.5862921106
10,13,2538633.327307692,1974529.6725623803
10,14,2538633.327307692,1796495.7942718146
10,15,2538633.327307692,1868978.020676259
10,16,2538633.327307692,1766579.8042312143
10,17,2538633.327307692,1667193.5819213218
10,18,2538633.327307692,1685962.49942663
10,19,2538633.327307692,1568928.4531420805
10,20,2538633.327307692,1534137.7080384144
10,21,2538633.327307692,1441865.0714042739
10,22,2538633.327307692,1489982.186061946
10,23,2538633.327307692,1388618.1069816942
10,24,2538633.327307692,1287561.2928923646
10,25,2538633.327307692,1172247.9478095095
10,26,2538633.327307692,1174355.2131244168
10,27,2538633.327307692,1321757.017138497
10,28,2538633.327307692,1215254.9935530613
10,29,2538633.327307692,1242350.6175977022
10,30,2538633.327307692,1163939.7946419877
10,31,2538633.327307692,1033344.2163025222
10,32,2538633.327307692,1165802.8362872256
10,33,2538633.327307692,1097878.4348692861
10,34,2538633.327307692,1294262.2510650503
10,35,2538633.327307692,1212125.6576423133
10,36,2538633.327307692,1292190.0890956845
10,37,2538633.327307692,1427009.498325662
10,38,2538633.327307692,1686139.5674335957
10,39,2538633.327307692,1586626.10853922
10,40,2538633.327307692,1596620.9930659933
10,41,2538633.327307692,1710336.2023178167
10,42,2538633.327307692,1650565.463621819
10,43,2538633.327307692,1723130.037522709
10,44,2538633.327307692,1671929.9235543294
10,45,2538633.327307692,1535924.784062034
10,46,2538633.327307692,1266701.8303285688
10,47,2538633.327307692,1329585.66080466
10,48,2538633.327307692,1289095.7667484812
10,49,2538633.327307692,1497194.3070723936
10,50,2538633.327307692,1363236.1507212524
10,51,2538633.327307692,1305056.9165838687
10,52,2538633.327307692,1403264.842228853
11,1,2757129.9973076917,2739881.2337863636
11,2,2757129.9973076917,2855149.093754724
11,3,2757129.9973076917,2995480.2905196077
11,4,2757129.9973076917,3246600.6005686843
11,5,2757129.9973076917,3279391.2703858986
11,6,2757129.9973076917,3153202.2041022927
11,7,2757129.9973076917,3214601.910635407
11,8,2757129.9973076917,3348112.2089136452
11,9,2757129.9973076917,3576561.820362217
11,10,2757129.9973076917,3675242.9832600337
11,11,2757129.9973076917,3847179.7547681984
11,12,2757129.9973076917,3900955.4057760555
11,13,2757129.9973076917,3747551.7746895053
11,14,2757129.9973076917,3644369.27406145
11,15,2757129.9973076917,3872876.9411516264
11,16,2757129.9973076917,3958624.579109395
11,17,2757129.9973076917,3878813.365854757
11,18,2757129.9973076917,3794416.807281641
11,19,2757129.9973076917,3684072.113972704
11,20,2757129.9973076917,3702764.5737323463
11,21,2757129.9973076917,3673364.5434954986
11,22,2757129.9973076917,3560479.351676649
11,23,2757129.9973076917,3707790.6471483777
11,24,2757129.9973076917,3710805.087191177
11,25,2757129.9973076917,3803038.953468196
11,26,2757129.9973076917,3757944.1908473778
11,27,2757129.9973076917,3779831.8797208974
11,28,2757129.9973076917,3905338.034497345
11,29,2757129.9973076917,3987662.599506049
11,30,2757129.9973076917,4102036.3711088262
11,31,2757129.9973076917,3882360.281809861
11,32,2757129.9973076917,3904520.199623852
11,33,2757129.9973076917,3882145.2770910356
11,34,2757129.9973076917,3804448.712502526
11,35,2757129.9973076917,3737553.886273415
11,36,2757129.9973076917,3940570.115647124
11,37,2757129.9973076917,3993303.601333459
11,38,2757129.9973076917,3976625.2371042483
11,39,2757129.9973076917,4090726.796322449
11,40,2757129.9973076917,4025666.357444231
11,41,2757129.9973076917,4043197.458455622
11,42,2757129.9973076917,4218588.100546176
11,43,2757129.9973076917,4179218.0611376567
11,44,2757129.9973076917,4083544.3118490153
11,45,2757129.9973076917,4018146.433711417
11,46,2757129.9973076917,3892103.1115614586
11,47,2757129.9973076917,3923369.813585258
11,48,2757129.9973076917,3963712.0725451997
11,49,2757129.9973076917,4067754.0023206514
11,50,2757129.9973076917,4285976.320785746
11,51,2757129.9973076917,4456343.80453167
11,52,2757129.9973076917,4306163.690671688
12,1,2677473.6073076935,2712762.86420313
12,2,2677473.6073076935,2637164.276212869
12,3,2677473.6073076935,2855703.0602398533
12,4,2677473.6073076935,2631636.2830298003
12,5,2677473.6073076935,2734453.965406237
12,6,2677473.6073076935,2776462.4031912526
12,7,2677473.6073076935,2779985.075486615
12,8,2677473.6073076935,2706970.9974608473
12,9,2677473.6073076935,2676302.62189177
12,10,2677473.6073076935,2894996.5888589188
12,11,2677473.6073076935,2884063.7951893695
12,12,2677473.6073076935,2838435.1149874767
12,13,2677473.6073076935,2733202.276941399
12,14,2677473.6073076935,2674166.3002230604
12,15,2677473.6073076935,2664767.048916256
12,16,2677473.6073076935,2501681.8818503395
12,17,2677473.6073076935,2640363.938947818
12,18,2677473.6073076935,2652944.073434269
12,19,2677473.6073076935,2830526.229489766
12,20,2677473.6073076935,2950832.3048042874
12,21,2677473.6073076935,3122303.5810109386
12,22,2677473.6073076935,2961852.3146716254
12,23,2677473.6073076935,3032574.024951206
12,24,2677473.6073076935,2989680.7655815515
12,25,2677473.6073076935,2984800.0217980277
12,26,2677473.6073076935,2913224.8320541573
12,27,2677473.6073076935,2939958.786271183
12,28,2677473.6073076935,2952032.573771892
12,29,2677473.6073076935,2696970.6434160806
12,30,2677473.6073076935,2800622.838481914
12,31,2677473.6073076935,2820027.503816253
12,32,2677473.6073076935,2703510.5274283406
12,33,2677473.6073076935,2571356.644823149
12,34,2677473.6073076935,2488827.042336368
12,35,2677473.6073076935,2298477.2163847913
12,36,2677473.6073076935,2315877.457292249
12,37,2677473.6073076935,2497963.9911764516
12,38,2677473.6073076935,2522015.9379745014
12,39,2677473.6073076935,2586410.181059882
12,40,2677473.6073076935,2408180.7471281253
12,41,2677473.6073076935,2223193.5344509385
12,42,2677473.6073076935,2115779.799342633
12,43,2677473.6073076935,2203577.0179254254
12,44,2677473.6073076935,2097603.187907072
12,45,2677473.6073076935,2165792.275868059
12,46,2677473.6073076935,2140167.3057580628
12,47,2677473.6073076935,2187239.247169878
12,48,2677473.6073076935,2062605.0733715638
12,49,2677473.6073076935,1948848.1265596948
12,50,2677473.6073076935,1937051.0130956164
12,51,2677473.6073076935,1912636.0955677456
12,52,2677473.6073076935,1697534.0143509496
13,1,2683429.187307692,2732433.3784987377
13,2,2683429.187307692,2655133.3852342824
13,3,2683429.187307692,2645798.060276782
13,4,2683429.187307692,2630445.489297757
13,5,2683429.187307692,2766340.414266196
13,6,2683429.187307692,2795984.9048615624
13,7,2683429.187307692,2831830.424035192
13,8,2683429.187307692,3115445.4776677457
13,9,2683429.187307692,3166460.8097314276
13,10,2683429.187307692,3210981.145805031
13,11,2683429.187307692,3275921.8447448183
13,12,2683429.187307692,3463523.549986011
13,13,2683429.187307692,3580336.0430803425
13,14,2683429.187307692,3621954.48153556
13,15,2683429.187307692,3548994.3485193374
13,16,2683429.187307692,3592859.4736194424
13,17,2683429.187307692,3610711.397883396
13,18,2683429.187307692,3389869.3224113476
13,19,2683429.187307692,3204661.2142277365
13,20,2683429.187307692,2988876.931475797
13,21,2683429.187307692,3160363.6746064792
13,22,2683429.187307692,3235762.5047325967
13,23,2683429.187307692,2952867.7087748586
13,24,2683429.187307692,3010005.8922972092
13,25,2683429.187307692,3018483.2731547984
13,26,2683429.187307692,2988329.7866118783
13,27,2683429.187307692,2899249.658357894
13,28,2683429.187307692,2746869.0071366215
13,29,2683429.187307692,2851750.385663544
13,30,2683429.187307692,2782895.810196681
13,31,2683429.187307692,2767706.6310055563
13,32,2683429.187307692,2839302.650940569
13,33,2683429.187307692,2904643.7460285616
13,34,2683429.187307692,2857938.1504923906
13,35,2683429.187307692,2793467.547231574
13,36,2683429.187307692,2825553.521226817
13,37,2683429.187307692,2684124.760235176
13,38,2683429.187307692,2721845.298439175
13,39,2683429.187307692,2743555.8816015655
13,40,2683429.187307692,2774571.0215548407
13,41,2683429.187307692,2741803.0274666566
13,42,2683429.187307692,2534424.221440371
13,43,2683429.187307692,2293015.5045863437
13,44,2683429.187307692,2137885.2435954623
