sim_id,step,s0,sales
5,2,2316342.917307691,2284338.843311862
5,3,2316342.917307691,2152117.6183393775
5,4,2316342.917307691,2159646.0483674016
5,5,2316342.917307691,2207709.6448581824
5,6,2316342.917307691,1878720.8999128775
5,7,2316342.917307691,1837531.4791711187
5,8,2316342.917307691,1893243.686817186
5,9,2316342.917307691,1871636.4345651946
5,10,2316342.917307691,1715031.8518543937
5,11,2316342.917307691,1663324.5867289654
5,12,2316342.917307691,1828977.568398752
5,13,2316342.917307691,1733788.6475121398
5,14,2316342.917307691,1643207.765345637
5,15,2316342.917307691,1606966.7263569813
5,16,2316342.917307691,1752350.4389139065
5,17,2316342.917307691,1723577.8755367254
5,18,2316342.917307691,1817845.952521189
5,19,2316342.917307691,1855631.6073334087
5,20,2316342.917307691,1793852.1970591869
5,21,2316342.917307691,1775222.2804835117
5,22,2316342.917307691,1743496.9151858445
5,23,2316342.917307691,1771513.833549283
5,24,2316342.917307691,1679126.108051372
5,25,2316342.917307691,1996576.7775057477
5,26,2316342.917307691,2273482.2415720425
5,27,2316342.917307691,2222710.17050832
5,28,2316342.917307691,2182756.426050738
5,29,2316342.917307691,2127879.727354783
5,30,2316342.917307691,2121280.8518626536
5,31,2316342.917307691,2091886.1864266878
5,32,2316342.917307691,2109888.441950217
5,33,2316342.917307691,1710612.6091599918
5,34,2316342.917307691,1738251.6361920747
5,35,2316342.917307691,1741165.3550863962
5,36,2316342.917307691,1643003.4789107726
5,37,2316342.917307691,1695291.9035415733
5,38,2316342.917307691,1701185.1214260368
5,39,2316342.917307691,1647142.5388383921
5,40,2316342.917307691,1648256.4113940517
5,41,2316342.917307691,1674271.6927140472
5,42,2316342.917307691,1741411.6390754206
5,43,2316342.917307691,1716358.8500937466
5,44,2316342.917307691,1790231.8108597768
5,45,2316342.917307691,1776921.114611141
5,46,2316342.917307691,1770368.4702001254
5,47,2316342.917307691,1831385.6370808124
5,48,2316342.917307691,1895368.6747287484
5,49,2316342.917307691,1853488.9672339049
5,50,2316342.917307691,1793448.2353349207
5,51,2316342.917307691,1751259.0595722261
5,52,2316342.917307691,1679666.0480490085
6,1,2538633.327307692,2608376.7346996
6,2,2538633.327307692,2564793.7026786003
6,3,2538633.327307692,2611956.5044027227
6,4,2538633.327307692,2637008.229002554
6,5,2538633.327307692,2664404.717908267
6,6,2538633.327307692,2697146.578022838
6,7,2538633.327307692,2702972.610776254
6,8,2538633.327307692,2548570.1660660193
6,9,2538633.327307692,2546866.3168235575
6,10,2538633.327307692,2488554.003162444
6,11,2538633.327307692,2502516.4391773557
6,12,2538633.327307692,2482699.0046280655
6,13,2538633.327307692,2477238.751478697
6,14,2538633.327307692,2240882.4786529904
6,15,2538633.327307692,2225119.2048252914
6,16,2538633.327307692,2158907.2413179986
6,17,2538633.327307692,2068110.4201394655
6,18,2538633.327307692,2103003.8083954444
6,19,2538633.327307692,2147829.150884878
6,20,2538633.327307692,2205953.477092651
6,21,2538633.327307692,2238411.598375673
6,22,2538633.327307692,2247356.001507838
6,23,2538633.327307692,2451273.4980902686
6,24,2538633.327307692,2695789.0190439494
6,25,2538633.327307692,2610211.2552489047
6,26,2538633.327307692,2791843.1422253917
6,27,2538633.327307692,2842437.392259144
6,28,2538633.327307692,2903285.4794721897
6,29,2538633.327307692,2848389.0640457403
6,30,2538633.327307692,3000984.865407087
6,31,2538633.327307692,2840679.976338501
6,32,2538633.327307692,2843049.6170960106
6,33,2538633.327307692,2862199.7270204457
6,34,2538633.327307692,2854778.0278720204
6,35,2538633.327307692,2903490.708803243
6,36,2538633.327307692,2923885.2157399645
6,37,2538633.327307692,2877165.823770169
6,38,2538633.327307692,2967290.2237484017
6,39,2538633.327307692,2899952.035908131
6,40,2538633.327307692,3022499.7216678457
6,41,2538633.327307692,2982756.3721990837
6,42,2538633.327307692,2754630.409883858
6,43,2538633.327307692,2718681.469779736
6,44,2538633.327307692,2491193.9508578274
6,45,2538633.327307692,2526475.040067399
6,46,2538633.327307692,2431347.0492022345
6,47,2538633.327307692,2372092.3998745945
6,48,2538633.327307692,2372163.813137783
6,49,2538633.327307692,2266811.744521996
6,50,2538633.327307692,2237176.2947871187
6,51,2538633.327307692,2220046.747688506
6,52,2538633.327307692,2306171.375220993
7,1,2306921.267307692,2371561.206062305
7,2,2306921.267307692,2444792.031614028
7,3,2306921.267307692,2524034.570026577
7,4,2306921.267307692,2544449.5077585736
7,5,2306921.267307692,2557131.926227858
7,6,2306921.267307692,2350940.5947838854
7,7,2306921.267307692,2091217.1211208864
7,8,2306921.267307692,2055546.8421357474
7,9,2306921.267307692,2048993.2774532852
7,10,2306921.267307692,1989189.316245759
7,11,2306921.267307692,2043158.621559501
7,12,2306921.267307692,1995375.7453775234
7,13,2306921.267307692,2018608.9452583578
7,14,2306921.267307692,2074986.354586752
7,15,2306921.267307692,1821192.545700801
7,16,2306921.267307692,1887105.1166209155
7,17,2306921.267307692,1438873.8519865817
7,18,2306921.267307692,1455183.7116833334
7,19,2306921.267307692,1551667.0571944956
7,20,2306921.267307692,1588344.7672533556
7,21,2306921.267307692,1647502.031390334
7,22,2306921.267307692,1614832.8369873562
7,23,2306921.267307692,1635433.805953139
7,24,2306921.267307692,1706567.593233913
7,25,2306921.267307692,1421918.876755147
7,26,2306921.267307692,1486505.6018401543
7,27,2306921.267307692,1185031.4069132425
7,28,2306921.267307692,1074688.376383675
7,29,2306921.267307692,1240656.9310569065
7,30,2306921.267307692,1274534.5581176612
7,31,2306921.267307692,1270793.6169766
7,32,2306921.267307692,1333946.3888012907
7,33,2306921.267307692,1320638.9341358535
7,34,2306921.267307692,1361467.507871089
7,35,2306921.267307692,1341856.8263151562
7,36,2306921.267307692,1196500.6836334877
7,37,2306921.267307692,1290019.1999335883
7,38,2306921.267307692,1177010.44039828
7,39,2306921.267307692,1143077.5822394986
7,40,2306921.267307692,1138232.5763824566
7,41,2306921.267307692,1224136.6049706
7,42,2306921.267307692,1244555.2952121808
7,43,2306921.267307692,1415615.7648719787
7,44,2306921.267307692,1542022.8499985216
7,45,2306921.267307692,1550317.2734194347
7,46,2306921.267307692,1685552.6075391828
7,47,2306921.267307692,1650876.023350128
7,48,2306921.267307692,1574684.0221692694
7,49,2306921.267307692,1598365.6758952932
7,50,2306921.267307692,1114579.4316385558
7,51,2306921.267307692,901918.5831555056
7,52,2306921.267307692,883777.9523668096
8,1,2380341.577307692,2314925.87858269
8,2,2380341.577307692,2519534.2807639823
8,3,2380341.577307692,2665067.600333318
8,4,2380341.577307692,2646627.493031338
8,5,2380341.577307692,2949318.3370346273
8,6,2380341.577307692,2893945.830115493
8,7,2380341.577307692,2953641.836627462
8,8,2380341.577307692,2893717.8591267136
8,9,2380341.577307692,2912897.2977504176
8,10,2380341.577307692,2746952.328134964
8,11,2380341.577307692,2457483.4908509594
8,12,2380341.577307692,2500389.370507431
8,13,2380341.577307692,2602997.665753725
8,14,2380341.577307692,2555624.5883736666
8,15,2380341.577307692,2502287.0912135
8,16,2380341.577307692,2437152.0763459215
8,17,2380341.577307692,2410440.2031546836
8,18,2380341.577307692,2544526.499596463
8,19,2380341.577307692,2591009.925045001
8,20,2380341.577307692,2620652.8613167894
8,21,2380341.577307692,2670098.1414173977
8,22,2380341.577307692,2642714.792218662
8,23,2380341.577307692,2600818.5216071885
8,24,2380341.577307692,2738348.0070747
8,25,2380341.577307692,2722678.486495862
8,26,2380341.577307692,2515178.70220719
8,27,2380341.577307692,2430960.404409643
8,28,2380341.577307692,2601608.8399501303
8,29,2380341.577307692,2239173.3771222346
8,30,2380341.577307692,2242947.2748309546
8,31,2380341.577307692,2643344.1448733984
8,32,2380341.577307692,2697662.7918598107
8,33,2380341.577307692,2688011.591493273
8,34,2380341.577307692,2794322.569130523
8,35,2380341.577307692,2907894.78066214
8,36,2380341.577307692,2921694.594814986
8,37,2380341.577307692,2796593.273666775
8,38,2380341.577307692,2889335.5901105665
8,39,2380341.577307692,3276020.715794363
8,40,2380341.577307692,3063707.124810728
8,41,2380341.577307692,3208941.881775738
8,42,2380341.577307692,3230451.5528315576
8,43,2380341.577307692,3276272.8696315847
8,44,2380341.577307692,3311153.160205328
8,45,2380341.577307692,3301205.0902534006
8,46,2380341.577307692,3330553.8879913595
8,47,2380341.577307692,3256787.43218558
8,48,2380341.577307692,3170894.9417916685
8,49,2380341.577307692,3316547.9292851035
8,50,2380341.577307692,3328965.8641292625
8,51,2380341.577307692,3322674.9123271634
8,52,2380341.577307692,3219794.4594729706
9,1,2358468.277307692,2357243.5235522734
9,2,2358468.277307692,2364182.2402434074
9,3,2358468.277307692,2268586.542420919
9,4,2358468.277307692,2226944.6915766466
9,5,2358468.277307692,2202705.281603655
9,6,2358468.277307692,2300190.9945288836
9,7,2358468.277307692,2268908.206670944
9,8,2358468.277307692,2364490.69554528
9,9,2358468.277307692,2471423.4084721818
9,10,2358468.277307692,2455894.798829946
9,11,2358468.277307692,2455114.263273434
9,12,2358468.277307692,2605995.486393701
9,13,2358468.277307692,2925306.2395583545
9,14,2358468.277307692,3024482.022607917
9,15,2358468.277307692,3030056.743251116
9,16,2358468.277307692,2848133.6046544695
9,17,2358468.277307692,2885792.2888356606
9,18,2358468.277307692,2894014.528494873
9,19,2358468.277307692,3120140.8106599767
9,20,2358468.277307692,2708967.4946359685
9,21,2358468.277307692,2660748.094908046
9,22,2358468.277307692,2755480.5866011633
9,23,2358468.277307692,2309331.282397112
9,24,2358468.277307692,2249185.3954047556
9,25,2358468.277307692,2313668.7207014924
9,26,2358468.277307692,2261921.7039309205
9,27,2358468.277307692,2205588.793522237
9,28,2358468.277307692,2199884.2715164474
9,29,2358468.277307692,2285536.7311686277
9,30,2358468.277307692,2203152.051049548
9,31,2358468.277307692,2494503.2754794173
9,32,2358468.277307692,2553608.640148564
9,33,2358468.277307692,2288368.8884941763
9,34,2358468.277307692,1967696.7308723931
9,35,2358468.277307692,1969304.78097738
9,36,2358468.277307692,1989150.484905793
9,37,2358468.277307692,2065276.7778803203
9,38,2358468.277307692,2051752.5618960694
9,39,2358468.277307692,2079983.172370459
9,40,2358468.277307692,2344971.501991532
9,41,2358468.277307692,2585073.037950175
9,42,2358468.277307692,2638677.647937035
9,43,2358468.277307692,2701030.167008548
9,44,2358468.277307692,2726795.3629433773
9,45,2358468.277307692,2803948.0361754713
9,46,2358468.277307692,2874820.7932376955
9,47,2358468.277307692,2856265.8776416336
9,48,2358468.277307692,2881007.882344444
9,49,2358468.277307692,2988801.1190297045
9,50,2358468.277307692,3292019.0318178306
9,51,2358468.277307692,3232842.0453443625
9,52,2358468.277307692,3325353.5084722033
10,1,2538633.327307692,2549781.300880225
10,2,2538633.327307692,2699098.249222111
10,3,2538633.327307692,2643459.7265788405
10,4,2538633.327307692,2185065.869507736
10,5,2538633.327307692,2154150.166292207
10,6,2538633.327307692,1972339.244580364
10,7,2538633.327307692,1838414.517020835
10,8,2538633.327307692,1785675.4144551463
10,9,2538633.327307692,1701613.923263527
10,10,2538633.327307692,1464605.5002076018
10,11,2538633.327307692,1609190.174944512
10,12,2538633.327307692,1667894.741037682
10,13,2538633.327307692,1594071.6228175997
10,14,2538633.327307692,1503353.1445224013
10,15,2538633.327307692,1542453.2393085335
10,16,2538633.327307692,1357361.292367478
10,17,2538633.327307692,1307398.3834119528
10,18,2538633.327307692,1333055.8467919612
10,19,2538633.327307692,1273947.7560160111
10,20,2538633.327307692,1257458.5141072776
10,21,2538633.327307692,1211181.897268749
10,22,2538633.327307692,1237655.8814749487
10,23,2538633.327307692,1054362.6387923462
10,24,2538633.327307692,1003534.0216570138
10,25,2538633.327307692,945317.6059890385
10,26,2538633.327307692,941994.9882231115
10,27,2538633.327307692,1191387.2557186305
10,28,2538633.327307692,999157.4413814277
10,29,2538633.327307692,1039297.7800748022
10,30,2538633.327307692,1000204.4174795223
10,31,2538633.327307692,766068.0044516998
10,32,2538633.327307692,836248.1363581307
10,33,2538633.327307692,802588.8846054277
10,34,2538633.327307692,1137176.946101148
10,35,2538633.327307692,1096152.8724793403
10,36,2538633.327307692,1228423.3504510268
10,37,2538633.327307692,1299826.853970793
10,38,2538633.327307692,1435648.7009890815
10,39,2538633.327307692,1385619.8574627573
10,40,2538633.327307692,1392338.7304185387
10,41,2538633.327307692,1583138.9544249442
10,42,2538633.327307692,1472190.1806876627
10,43,2538633.327307692,1591415.9450877225
10,44,2538633.327307692,1495374.3004418057
10,45,2538633.327307692,1251828.885270532
10,46,2538633.327307692,1113855.8176186325
10,47,2538633.327307692,1147981.9804301898
10,48,2538633.327307692,1070568.923069585
10,49,2538633.327307692,1179946.0021677995
10,50,2538633.327307692,939960.9624537204
10,51,2538633.327307692,911351.7002509539
10,52,2538633.327307692,1075179.6689165514
11,1,2757129.9973076917,2749731.0892152633
11,2,2757129.9973076917,2943231.8823634535
11,3,2757129.9973076917,3180326.0434352406
11,4,2757129.9973076917,3610118.831052112
11,5,2757129.9973076917,3660164.723332428
11,6,2757129.9973076917,3596312.4599841973
11,7,2757129.9973076917,3696118.855968431
11,8,2757129.9973076917,3766843.9723004084
11,9,2757129.9973076917,3886767.0680600917
11,10,2757129.9973076917,4051418.151614397
11,11,2757129.9973076917,4142056.039340174
11,12,2757129.9973076917,4171462.302553362
11,13,2757129.9973076917,4093507.329225473
11,14,2757129.9973076917,3907051.254705387
11,15,2757129.9973076917,4027004.4351598723
11,16,2757129.9973076917,4072978.725923487
11,17,2757129.9973076917,4033159.674771839
11,18,2757129.9973076917,3990964.4770365017
11,19,2757129.9973076917,3935322.839082771
11,20,2757129.9973076917,3960847.3173513203
11,21,2757129.9973076917,3902723.1726212865
11,22,2757129.9973076917,3699390.9339111233
11,23,2757129.9973076917,3948625.777348585
11,24,2757129.9973076917,3951727.3525522472
11,25,2757129.9973076917,4001062.8360268455
11,26,2757129.9973076917,3915640.4010160165
11,27,2757129.9973076917,3928522.1787164235
11,28,2757129.9973076917,4139830.7265184596
11,29,2757129.9973076917,4184031.165471862
11,30,2757129.9973076917,4375976.845532218
11,31,2757129.9973076917,3986900.1896865196
11,32,2757129.9973076917,3999923.0376492417
11,33,2757129.9973076917,3989867.730883085
11,34,2757129.9973076917,3951144.5001887255
11,35,2757129.9973076917,3918018.7789332187
11,36,2757129.9973076917,4024762.181620433
11,37,2757129.9973076917,4053628.390072992
11,38,2757129.9973076917,4046525.0654612323
11,39,2757129.9973076917,4107192.4858492725
11,40,2757129.9973076917,3987043.187532157
11,41,2757129.9973076917,3997667.3617924443
11,42,2757129.9973076917,4295741.4040224
11,43,2757129.9973076917,4276879.151192476
11,44,2757129.9973076917,4228840.062467225
11,45,2757129.9973076917,4196490.066450835
11,46,2757129.9973076917,3970271.5208866615
11,47,2757129.9973076917,3988013.545418555
11,48,2757129.9973076917,4010458.5644058464
11,49,2757129.9973076917,4065913.0395360375
11,50,2757129.9973076917,4438485.423392987
11,51,2757129.9973076917,4528310.099136661
11,52,2757129.9973076917,4452025.566945342
12,1,2677473.6073076935,2731865.3624982187
12,2,2677473.6073076935,2694229.312720528
12,3,2677473.6073076935,2809016.5730995196
12,4,2677473.6073076935,2412303.070049491
12,5,2677473.6073076935,2467123.134666904
12,6,2677473.6073076935,2533201.750511404
12,7,2677473.6073076935,2532340.9899898465
12,8,2677473.6073076935,2398357.7029861677
12,9,2677473.6073076935,2338027.489480417
12,10,2677473.6073076935,2452895.166357515
12,11,2677473.6073076935,2426891.6065578167
12,12,2677473.6073076935,2404786.09789724
12,13,2677473.6073076935,2351793.4463503137
12,14,2677473.6073076935,2242122.664824859
12,15,2677473.6073076935,2238791.409294387
12,16,2677473.6073076935,1948144.9391047012
12,17,2677473.6073076935,2021550.0841360386
12,18,2677473.6073076935,2029608.6452577065
12,19,2677473.6073076935,2331494.449479256
12,20,2677473.6073076935,2395377.0780363083
12,21,2677473.6073076935,2485773.7440015436
12,22,2677473.6073076935,2404166.6543627083
12,23,2677473.6073076935,2520187.0741381077
12,24,2677473.6073076935,2438593.775765872
12,25,2677473.6073076935,2437604.0311727654
12,26,2677473.6073076935,2402052.9244765597
12,27,2677473.6073076935,2441564.200647649
12,28,2677473.6073076935,2455576.6357556325
12,29,2677473.6073076935,2004952.3894593678
12,30,2677473.6073076935,2178249.729336989
12,31,2677473.6073076935,2189844.793062755
12,32,2677473.6073076935,1980195.6891153841
12,33,2677473.6073076935,1913252.431100351
12,34,2677473.6073076935,1872024.6984125352
12,35,2677473.6073076935,1774924.0406025974
12,36,2677473.6073076935,1785480.4025679957
12,37,2677473.6073076935,2095200.7980711374
12,38,2677473.6073076935,2109204.1039698394
12,39,2677473.6073076935,2144112.9693942317
12,40,2677473.6073076935,2053293.1532855288
12,41,2677473.6073076935,1958971.4258126877
12,42,2677473.6073076935,1904848.6235914151
12,43,2677473.6073076935,2050568.9561113792
12,44,2677473.6073076935,1859257.8437288124
12,45,2677473.6073076935,1970873.2021413837
12,46,2677473.6073076935,1959133.7060915497
12,47,2677473.6073076935,2034019.4164732848
12,48,2677473.6073076935,1970972.9054098474
12,49,2677473.6073076935,1913563.0223315898
12,50,2677473.6073076935,1886056.1267585088
12,51,2677473.6073076935,1836602.729033445
12,52,2677473.6073076935,1455481.774331227
13,1,2683429.187307692,2761675.714177277
13,2,2683429.187307692,2723157.9885280975
13,3,2683429.187307692,2719859.8599195816
13,4,2683429.187307692,2686168.8569052564
13,5,2683429.187307692,2758129.6975218276
13,6,2683429.187307692,2802703.3516287087
13,7,2683429.187307692,2822818.139817913
13,8,2683429.187307692,2971328.2160291886
13,9,2683429.187307692,2999304.0695407
13,10,2683429.187307692,3023914.18689474
13,11,2683429.187307692,3059106.2282026038
13,12,2683429.187307692,3378419.316653171
13,13,2683429.187307692,3440491.555178335
13,14,2683429.187307692,3505891.834199136
13,15,2683429.187307692,3469623.0436652615
13,16,2683429.187307692,3493893.627743585
13,17,2683429.187307692,3504684.0540574463
13,18,2683429.187307692,3113579.365605807
13,19,2683429.187307692,3019143.1690872367
13,20,2683429.187307692,2636835.6420319052
13,21,2683429.187307692,2727240.323026793
13,22,2683429.187307692,2851395.7891429155
13,23,2683429.187307692,2706337.911310413
13,24,2683429.187307692,2798732.1202410506
13,25,2683429.187307692,2804664.615964841
13,26,2683429.187307692,2745229.963450802
13,27,2683429.187307692,2583302.542576856
13,28,2683429.187307692,2311274.7384270523
13,29,2683429.187307692,2367164.2196788
13,30,2683429.187307692,2240415.672682071
13,31,2683429.187307692,2207008.8616084866
13,32,2683429.187307692,2245649.7202131483
13,33,2683429.187307692,2281049.248607284
13,34,2683429.187307692,2258385.6775730504
13,35,2683429.187307692,2226516.1995716775
13,36,2683429.187307692,2244682.774526898
13,37,2683429.187307692,2172933.2327837283
13,38,2683429.187307692,2194019.6642743456
13,39,2683429.187307692,2224793.649621819
13,40,2683429.187307692,2242405.3135564313
13,41,2683429.187307692,2226964.27032877
13,42,2683429.187307692,2121039.1183929136
13,43,2683429.187307692,1997479.5134899684
13,44,2683429.187307692,1918629.7927737117
